Vendor_Name,Product_Name,Product_Category,Brand_Name,Number_0f_Unit_Sold,Sold_Dollar_Amount,Avg_Unit_Price_Sold_Amt,Reported_Date,Product_ID
okmtmmc.aerozna-a,sesepleeietssveetldaiglfcesnoiidtargashseacadpalochgtrsansrnial5eeirrin(uiatcaiss7ctdalimtrhsbcswyseuermbsnr-igdastntserinemarlsrancn-)sharsiulao.embieufuu,HooomnL|pepdayurd|ueseislHhSlu,elnOaCix,26,285.74,10.99,2021-07-20 00:00:00,BH0L9BX1M7
aczamermonmotka-.,efnkaC-ionuiD3eylntincmaAceihrtliyiuucanSdBRudreenkAiwSnVPdrogrlugaSTiemtmH,mteneu|tBCrta|yTreakasSine,aisTSNruunlrkta,24,1078.8,44.95,2021-07-20 00:00:00,0BB5M708QQ
#NAME?,psno0ctore–o0pdlpan%3ue–iacroeselsa0sadeoitmotyaemparnlio&abolhptret–rneonred–gsuf–mygplstpovci0e–plleooapn–iacgeamit0ehus1fkfmprusmmgsr1nimnmo0ke,Hpsulentetpameh|lS,irrLvsiaeOootLban,13,778.91,59.92,2021-07-20 00:00:00,5HD8BW07HW
m-.znmaairotcdeco,5hhuuodeaiv'sdo4ehirsucectea.ssm2lzmsnplnsae,are|mFeeCtainienhHl,mrumsv'eSeE,26,129.74,4.99,2021-07-20 00:00:00,KSPKYBB9D0
mnzt.oaacmame-rok,"nsaudnahtlayl1ubovd.dnanlmltaolhsciiecdeisnirleossrl""ncwhet""epoiemlhehafvulanecs""c.xoauibu""tfh""r""erodltl",rraCGon|dcyey,ineloladh,18,313.02,17.39,2021-07-20 00:00:00,88B0MNBBPY
t-cnroamam.doeciz,duntseinibalttiuotaatsaergpmnorotfovargablz.ur8en,BtaiS|OkaCeliseu|yrn,ilOiB-o,31,247.38,7.98,2021-07-20 00:00:00,F03B71RZ21
rkzomaatnoemmc-.a,stileneddcmlssnmbadmltlgwtekohntetateopba'xonyadaetnsclroracnlaaceo,pnht|ioCrtSglso,eiopzaC,30,616.55,20.55,2021-07-20 00:00:00,BBVL0RPSD7
azod-ra.ctcmemoin,hnigrmndbTeobd&lsnNhewtoauMyiTkBstdaaensfNaeytBereeccP,Baby,Nybu,25,196.12,7.84,2021-07-20 00:00:00,KM2JBQ8NN0
anromt.aamkzmo-ec,.u4zue14weeiurlmooerwba5mcot1-aalosraonopiretitrmredones2zc,du|toOocDeorr,Anionkt,6,59.94,9.99,2021-07-20 00:00:00,7K15BGY9S0
cakrneaooazmtm-m.,beessohwfldso.azroncne&le2nmeeanubcimameldgerrn0esilrcezutac8airrtw2fzeau)rn-ofmsrte&e(na4otnsoe0,ppP|uresmnhlH|oleSadAuluosesCHeepeolsrlio,aMrCne.l,26,485.48,18.67,2021-07-20 00:00:00,B7HFR1H012
mr.aea-zoomacknmt,b)ldeooimnbotkimempgep1snoaec5vineevsfclgseenrgudusrcirlceutashlrgren3teksrg.g/laolnraayoseiac5/aifdshmlywxcreae,Hlateh,COVCO,12,168.69,14.06,2021-07-20 00:00:00,22NFHRB70F
mamn.moart-eozcka,shs0ziz2nryopsitnlwpoiioregeclebenywiixalc4ridodetaipdpllielngpdpltdsci5pslbookbophyenowlriacoeypiivuhlneedsw,|BdgoHdeneim,YNABT,24,239.76,9.99,2021-07-20 00:00:00,MANABIZ701
tnkaermz-aomoac.m,oavpcerrafzoesisteeefoffaasegkoeaelaesxkmepsuofirkksyeaeeeceeafoercidseaortausabtsoptfie6mp/ronstnatrlstesebcrckecrfneiceopkoofeoiecammttonaeisrs9oppppmsclcrroamcrgr,Kihmeto|encH,tnisioSa,20,399.8,19.99,2021-07-20 00:00:00,NTXBS703XL
amntkmcra-.zeomao,haeaicrelssoen-akhtpsenrcrt.knrcirpggspuprseekctarontp2hgfaueetwkcnkiovrhusai2heysestnnctsla-&ho.egsisfbsyhcsnegkasaaehcsp.elaleccsetcctieadaewgledeaerrscrseablsa,oreGryc,sshipW,5,104.1,20.82,2021-07-20 00:00:00,B0725VGL2D
.omame-nktrzcmoaa,ddiasdswnkepiuasktdmcoaut3deariin-roc33depnpnsameycrerttesisgecetlitadihlatuslsevctpamoncdvitfyspgitbrridncheie,hlpsHdcuiMelleSa|petia,eCbarluel,99,485.1,4.9,2021-07-20 00:00:00,1Q084BG4MF
mamkotz.earnco-ma,m/9eerp.ddaorncse/4lk(e)lbbgokyl5ekbarlcerav,hlCgo||untngionneRe|MSsinh,rksBoo,18,1621.37,90.08,2021-07-20 00:00:00,T4BX060JO0
actc-1sPmoirnanms.upozobi,dto1atrosteswwemnocimrsdprntseocaeedvpressuimdppkr0riofit,rvAPuoteast|mito,Mretas.Gk,6,59.94,9.99,2021-07-20 00:00:00,B0G9W67TS6
aatmmraekoc-o.nmz,-breipymynb-nnooedbr-obdndiscoarigpdaene)feareazi-rrafnui(dgrfoegefierzoagraywazervoldkmerpcossa18llwaocn2ocgtri,emHt|nhllSeupsptea,BgrsiSnOac,4,135.8,33.95,2021-07-20 00:00:00,7R0JBNN9TN
mt-eaomo.zamnrcka,bieg5laayeniwnuluthfhdmchceleodliiipl3lisasmritr3aanrvnuneessrteewsiothualethrgeee&tiiehfdhatevrmnnnraieecoalgoolcsettitigxsssn5igxrogatlbvreiwhw%ragdeeyt,euByta,tWaihCeli,14,279.86,19.99,2021-07-20 00:00:00,7R6GX09QBQ
irto-meanzodmcca.,trhioiolcoelirlapiomdnbgoagrleeadurrnttdesri-ngtesrvweonendceogsnitroshelhsrrollucsci&niigiceah-eoaiogmcrralnttojngrdqtiascunaiaseubfkrahtm-igraleldtecepnna,iupDPS|oleptsesg,aeSPetf,28,992.84,35.46,2021-07-20 00:00:00,5G0OOKBQ1T
aermmza.nomk-ctao,8EE0BALTCAH-CAKORA1R0LADD.TN7DOSEM56L2RRERECC2C00OT10SEAE8A1COMA7RZLATELLAAETLG,nyy|CrdGrcoae,cAetrolE,5,194.95,38.99,2021-07-21 00:00:00,D0ZZ8R9BV1
acooamemz-.rmktna,awtcebflocsefbrotcehsfuaafrenytemtofdeuicecb3eermingazbvewdnezetnpebsonumraeemmnvhpoeipuodoenepeoohnliitttivurrpetestehryadartosboidfoineqrrsvcenmsslgrdiuiserllduo,egnd|dBiHmoe,mfoSoy,13,181.28,13.94,2021-07-21 00:00:00,BV7J2R0KQ3
mtzroanc.-aakomme,evavagwead1atnimo/qulnheenras-o0rr4vgnluoieatr'smlrens0ar,,ann,5,649.75,129.95,2021-07-21 00:00:00,2BJV0HG428
eomom-czrtkmaa.an,bilbdceafeleaksbshb)enarb4lelirniueeeoe(r-ctxeetorepneejqptupymaraasgbydcuenogunsse,raS|ycsoknecrG,-ucs'Bee,3,49.5,16.5,2021-07-21 00:00:00,2IB4080O22
memo.aar-tckazmno,uanemcpxoevaff2atfyiuanrno-dsbmcemcinknnnia4leowa,|nGierykCcgoroo,yiavaraMeciMexktPFon,14,184.4,13.17,2021-07-21 00:00:00,B77BVBW360
doaano.ietmcrcmz-,gooulaacn4hekpigs-iangersttewwinatbeteeoeoerpdumecdcecoav-rhsnsmsrrsivit5ttaryyhnrllsohahenfosb-daosape0unrkrrlrrrlobndhgocnsuipntblorro3cfsnaeaernpkuhpc,BllayosSbe|rrt,oBypp,5,99.45,19.89,2021-07-21 00:00:00,IC0BSTC0SX
oknzacmeamrotm.-a,erteraisdcitdrre&ctplrlateg1poxpnoisneisnusp,|luAnoevoetesrmiCta,hlyceGumiasC,13,181.87,13.99,2021-07-21 00:00:00,B7HFR1H012
ramotaanczkm-.eom,0zatp.a5awsstuta/dixotisptiipw1o63-tapnaie~fw1haaeiaeerspg4.tdk0f.caonmbliandbsblawtm0ent07e/6owp0oft8irs/pshs/cwrvig511nrxdcdllporphucneban./1r/wladn8w2/tekld8goxeeesoi.m.,eilukNorEccrCmseogwpt||sotintrne,EUPD,29,376.35,12.98,2021-07-21 00:00:00,1Q084BG4MF
atkzmc-oermnmoaa.,e4oimneezhelluaedwetaittascsaetobasrm3okrdlstey,ectiHnKmeo|h,TFSKJYUNU,3,71.97,23.99,2021-07-21 00:00:00,H0MB2W815G
omnmrkeoa-cztaa.m,ohdsten5euz4ser+clbmcsw+wstete1skedif3isoorttf/iterleeceofieslke0uedoelaotpefyldslposessbdantsbloshritqsalyegtozcocntithelnigba,eoBgd|Hnedmi,ORSEZTLAY,17,41.93,2.47,2021-07-21 00:00:00,MW0B1EVZE1
mznr-aacokme.omat,fpr)a0e0--v0v-sc0xowa&n3dsoamlallfdrp-1le(levfmcaygreaeli3eirce0-critegeosegfbxeea,deauMr|tailsIincld,iscBa,7,391.96,55.99,2021-07-21 00:00:00,B0L400HKL7
o-zmneacdom.itarc,"tevestldo""o8inneesrsole+thaedmoimeq2faoi0ennehuocmgtrcaunmtr1adliiysxattrlgnmlssnb""cldcryghku8cfdviiienotaf0it%veecnnnrent9myuecoud/evci()d",BddgeeHmi|no,V+KNIYI,3,221.97,73.99,2021-07-21 00:00:00,B0725VGL2D
eaizctcmdoo-nra.m,yhipporevs2clfpnnwyseplneiarhnes-i0lorprrin0ltcvrerlrt2emnrihmfaonw4tu2o20fasacgeioetxtu0smmqruwe4ees02osouaa,egnmde|HdiBo,vnaAac,8,349.6,43.7,2021-07-21 00:00:00,D0ZZ8R9BV1
tPuopas-nczacirm3mobiosn.,nsDsoReSlgwRCg3rctggbNh,spePDeopilSg|tsu,uaNsratnewG,2,35.98,17.99,2021-07-21 00:00:00,BWJT4702CN
am-zaooarcm.mtenk,ezctcnp1smeewllsadaroftraab2ls2nudortkanshho-ogdalaieoy(sddfltresrmssfioa)1ltf,aeeyrsroGxgBcsMee|i|evr,aSrcaan,5,149.95,29.99,2021-07-21 00:00:00,804HX5BB87
ommaaoer.tmzcnk-a,8eitnaotfbugeetapaiwtalwletaunbiis'secspsenntsoneooeaearhllvtdwosfnteshhhcewbbafeouyrcrzaethleenaedeswlmdocnmsm,eniHa|enrhilCtaFeme,spSbwetoteSaL,21,315.0,15.0,2021-07-21 00:00:00,KM2JBQ8NN0
ormoetmnackma.za-,"tppcfa""t8idxa""oriplas&ttdetrepbrtenoduuopuklsuorrxmed""tlsvuceweramtipaurorss""1roilietllnponrlwrbayuhmaslokpqynyptepoedoutneustleausee",|dBeegHdniom,rduBerPsan,33,863.22,26.16,2021-07-21 00:00:00,KYV0BXU0K2
aemrkom.nz-atocma,wmawlhamnnkobfcv0ttrmiiotrgdearthitbeaisnndawsnpiemcepe8hpjocrbtgepmiekua1luiesftcespbeedol-sgbntroe3otuh0scoctarivlwrmcchgeeor,i||EeemeroCumsasptcnctocWrslb,NCEETKT,4,119.96,29.99,2021-07-21 00:00:00,B4TRX04D7R
botnuzisn1-ooPami.rpsacmc,hewihrpezur1uncosaokestenpglesttaicuptdr&gearsaeceac2la,DspguoetSsPleip|,eTrCweshu,18,188.82,10.49,2021-07-21 00:00:00,B9G8071NPH
nc-atmkmaaom.zoer,y(oxcsroemomhrrcrsfoerytiranoaekosutrehirse)luruerglbsefhpsggoduoppralogycfmodigufsaulcnvf3ggyglroglrlarsute5meoagylrahoroascnlmirodpeureugmtlbsieagfdgkgryr,um|gseRoH,oiLcne,13,262.1,20.16,2021-07-21 00:00:00,0BH0BK86AI
momre-zoatan.dicc,ils5sai6is1selreeonapalekicialhdafsiopdttleimrhnntanlagllpowpneiiaiaiilrluebctcdnpaniefcdsifasailepdetrdlndorecosbiebiioclllsiceroltlarnuynngrrrhigr1ssl,piByaihuesNt|okelulaMaP|,elnelG,16,281.22,17.58,2021-07-21 00:00:00,SW70NYPBY7
nomokea-m.ztracam,uekonmsto-vieserfoldiasotthofeeosgfedutdkeswtnewvscerlyrfuenecrrsecessrfaueosrucmwlhrfmctogevvediil,Toys,etelkeSen,6,101.42,16.9,2021-07-21 00:00:00,TB3M42000F
3izmm-sooPnaotipuanccsbr.,d0mte9xorgomrlifcaroeiue0nil0ialb:sdmmeifwtnacstdlofp1ivoi&dpsritessuvyimosonayna0idanawdorinfol0oymnor-onmtgottnoeapssoho4uyndlolophirilaoe0ll&airi40t1pdahopg,pHnml|Ssehaetluetp,rhiexolgTa,24,1920.0,80.0,2021-07-21 00:00:00,0BH0BK86AI
tr-kzc.anmammeaoo,ra/2lubeittepaireiotm2locenkaev77eouaphnrnsrtbldbscrightylamtlgsauiadbalt5chlwc1tsecnstmtocsg5,eB|rbuIshgememLomltnvotiHp,lyoghvNtLiset,22,296.78,13.49,2021-07-21 00:00:00,B0BMH00VV3
a.rcenmodazi-comt,UTS2-OUR9OC0LR.S1TOE6IS3SILKP5RNIBP0I0AR80A9DME9N1NSG21AETN5OZ,kor|SsarcGncye,uNoG,6,131.94,21.99,2021-07-21 00:00:00,PB0C8XRR34
z.crmmtakmonoaea-,gasnnsv/nseeffmcomb000'ran1ne1ei1e1smlwsfoh8onhceegrirnaommuunro,ge|Mengnh|noShto|nsRunliiC,awecNBenla,4,388.4,97.1,2021-07-21 00:00:00,0X5B8F7C3T
mtn.kemmoaocz-raa,aanoorzetaet4sj%0elsbutisr0ilbucfea-ptiincairfhanlacers(efoojdeuopzokoh-lourlb)htgad1reoie-riaodjorjprmll,B|CCSutyamese|eakrnrai,Areztin,13,129.87,9.99,2021-07-21 00:00:00,2BJV0HG428
koao.z-carmneammt,nsss3oiftrn(cdfpe)t-t7e6hfhephorzriyataosmkhsae.aboar2ir,moaBHhe|t,czcz,27,413.38,15.31,2021-07-21 00:00:00,STR1BN90DK
k.emr-moatnazocma,it4netcrriypdcdsegcovscoieqosarledfagtoeiycefzttmveeecu'inngnlnobtdenredhlbduutvrlaefensxlovcid-umcoomenfuysorrolhhesmuesdhoiselrucsfanlsrc,deHmiselReeha|Ctdol,ueinxMc,29,167.35,5.77,2021-07-21 00:00:00,W0BJ06SEW9
mcoto.amke-zarnma,txs0rlitc)cddareratefaliercugabeaoouidhiioyss-asnilrmlprrfyym(easnehellrnbssambofcerutnil1gmt,tSPrello|etronsPrcecCnoehes,TEeJhc,27,242.08,8.97,2021-07-21 00:00:00,W1907B85J9
zt-iccoeandao.mrm,riopaisranlnogetyltTedLacospi4aepttMSmrnDeeophiGyFlirfuhroaneeeuCn-loaKrnEvSnmpMIsacano,eHedmdngBoi|,niIaoSnsoeneplvt,14,2302.0,164.43,2021-07-21 00:00:00,0N9281TDLB
ometaaan.orkzm-mc,naasescy5l-ittrosgs-oc/-2da7aiapneralipudemet6hw0c1uf.aneietspolxfnst0-gmeoinpomrbtbe-gocrr-becco,sslel|sCoheaenPC,aaMCeest-,16,93.6,5.85,2021-07-21 00:00:00,BK2M8001H0
octnzamom.amk-aer,"oibeyelaep2""mlsautstllrelbnaecd20ruhssvrilougppbscaatf×lepknam-rs2s6odlceeoch""hepn/wovrtnwneyvbvatlalueeghfirieriipyoe(ienccfqbnhtorrtoeirsurdeeeeidtoloairogwsstsu2c)eynedop",BdgedinHoe|m,LTuuBu,4,59.96,14.99,2021-07-21 00:00:00,7R0JBNN9TN
eozamrmma-a.tconk,hrgaizb5tnrehriwayocob,encdGaCr|oyry,aboiHr,30,47.86,1.6,2021-07-21 00:00:00,H708YH49BW
a-n.zatamcemkmroo,uaodaustare0bpspnondinntytcaptaihnxackdcset0.hhpothywihersmtwewaaaapsresbglrtlpafhroogtrcrbrgs2erknepm1adcnblctppmahpanlallxosaydee2yuriu0emowoitgipreihesroiacfnlkaetn4pa,tBssleeotrCiahlPe|ne,OBYON,17,304.13,17.89,2021-07-21 00:00:00,YC800BVASW
oncakmz.rm-eamoat,hvoTdlievCWr0tist2odnooe2lrnwaoeveICorsvhogChLPgowctosroiCShohebleen0rCenioexiPfciraiSwrnnh2LhsifDtcufCanuisloooyitu,inomdHedBge|,dneudhinLigobg,23,413.77,17.99,2021-07-21 00:00:00,3QC38H9HB0
rtaonmzmek-a.camo,sam0er)(dplfnniBngurFsaewdase3RotrioeaiGonnrnshoh0ilH&io4sersctlBFSClrbtlhzPaeemfshnoaehnaHasctitieaLsrCoteeMP0Bk1scodwe,eoHce|ntihKm,Tospovco,28,559.72,19.99,2021-07-21 00:00:00,0V3QBAGFT0
actmkm.amon-aeorz,rnvnarniotsnwnigtiscetmzyaeroantdnkuttstrsceuraeluroeesopowipntptiorroslidoilnotfiarpeaamwcistaicloetgw2tl1davltsrapitefifapolgigoentnrpoeroasmatdettcnea,utnoirndG|rgOdaoe,ZOIM,16,191.84,11.99,2021-07-21 00:00:00,MANABIZ701
iamazor-m.decocnt,vmesbokcaokefioadikocaewbc'rc/l0lkslhasbfl/nre1,CesSensghnrM||ok|lhiaeneSot,Fali,4,159.92,39.98,2021-07-21 00:00:00,WEB7350450
etzrocnaa.oam-mkm,f3eiua0bebdmctnrleptoucixdcigtssparsoilnetlesynesm.r(aillspactaonic(nlicab(q-fiy6lewyb)lrhh)eo)ae1man-reakphdicg2t,leCslhsConaeeP|s,OetrxotB,23,205.85,8.95,2021-07-21 00:00:00,T0PT7ZBF29
rmoataeonkmz-c.ma,siueagaisfipioseccmgnnetbettnrre1rairblstnoduiatesolacnacicoeetea7ctoeet0intepeny-icxirealoenpeeamoaalp0uodm-onlsasbigoarrtrkbp0yu1bl-ghsornhg1sntstmcilegykwe!msa,kteBapMy|eauu,lgreCPinesaa,22,152.9,6.95,2021-07-21 00:00:00,3QC38H9HB0
bumnPosnomsziao.cat-3ipcr,gicceoeumem1gbabireyl6ahsaioldorsafsaredeporapnaztgar,eHutlp|nhemaepSstl,FoWdsOoN,23,229.77,9.99,2021-07-21 00:00:00,TS9B1PY03P
iomazcrd-amtoe.cn,prnaupcr8ppsm5pitecfgwkfnxtiefhcaemcsetgniukpgohrg1eciu6geerepoaerewcmouan,reoy|andGyCcr,xaEtr,17,552.23,32.48,2021-07-21 00:00:00,NKCBX0K18N
montacomea-amkr.z,aorplgeoefalfsrmaosaotaodysoserstrmebeoetfevnaatfneurroorswsadeeicstudliertatkrdnspeclsaeablosrssep2itbrge&natr-vrnnescskoufhaybait/crmhorwphf,byiBadn|geBd,oalBnbi,31,579.77,18.7,2021-07-21 00:00:00,D0ZZ8R9BV1
z-caamremokmotna.,ountculliskbcincmmweputlefu/ttnhsircdabriotonaens2ueooshoxisfeeg5ilermgl,kroCGoyncoire|g,BruotihSuecsint,25,349.75,13.99,2021-07-21 00:00:00,6G007ZB0AB
o-aezctmkana.rmmo,BehTLkitnnagpdoeCLD&ilgiaSYRfnSgAenaEplefaiSaengSdnnud2mrFk0rbCnaeimdsanngnneaemikmRSeaMuiacrgyeEaeslkCskErmaPrbuenannBtbldCtiveaeaucKnsCSaleilbaWgFre0nl-looolpo,uaaky|eWsinteBshSre|aC,KyetcereS,31,334.45,10.79,2021-07-21 00:00:00,08W32BTL52
emzaactonm.moka-r,homiperyoruatmstnmufnrtyuswdceccbrrnpuntnsohcoaelem-camigirre-mnlgdrsuu2epmeednormumeeirittarcgmteniakeasofsarpolo0-nyhsaeappiuttaalgcpsnnupciielhsteorlpantiokclsoi9iu,tv|leMdcnHAeelrtiieinaaeht,PscnIOisCyCai'HhE,7,237.65,33.95,2021-07-22 00:00:00,6C0BH75MPS
ntaodmoc.rez-caim,oplmr2uelbolzrk1a(b2f-ooh)c1pyaweat4ofnnatzdcpcaay.n,pet|eErocosCilcrmsunt,ERTSABN,28,598.68,21.38,2021-07-22 00:00:00,BQ4XXG80FX
#NAME?,iu6leiocedionllmvusamcokyttmseoaccrnogri/uomrtiiotrnzninafceooto3zcai,e|atSBsnakriumaeCryeC|,rtlaSaaupns,5,40.25,8.05,2021-07-22 00:00:00,M2G07F999B
maactz-mrk.ooenma,ctaoefsaecl3ykarfaasdpssrgttkasseb0dmltllspsboaauacoredsblkiearocmcsde1afdbambsapme-luf0a-aokmhifcleem,St|trymeemHpoeoemnafvI,OARMX.D,64,956.47,14.94,2021-07-22 00:00:00,GM2PCZ010B
omanm.eakotmcazr-,mntla3+ln2mwdouealtplei&atsbobo-aocsnhiricigeuehotemtan1rnby2nuunl&nc0inms8epnoiiaotse-f-gntgbmridut-riptenlcmeamcu-oiluusdbpbnpolbrsvhfgnknugshtsrteobien,Hnmpheel|luptSsate,araocHbh,13,233.61,17.97,2021-07-22 00:00:00,2FYT4B08RP
nmmrctz.oomkaae-a,eobadnroi0vunyupatniemthatseirnmlcltaersehusmrwedbl/ernbjeetsplsstlrduftcwutpiolimdatgaiwr1toodedptllca-uasirotbfeoc,t|otduOeFuinaoiProurtr,BoscoduCthsecPtire,73,5839.27,79.99,2021-07-22 00:00:00,D0ZZ8R9BV1
ktmoc-mnamzaare.o,ayarodcstkurtoldodmelwlpolrbrosaeufahferiowmyrbodiiperteoh2fsdyspfiplltsimpcweooedrwetdetpidvepbmrspllwneoiaaodkc,|BedndayBigb,eptSLaieeydetHll,28,1074.46,38.37,2021-07-22 00:00:00,0BB5M708QQ
t-oae.nkraozacmmm,occs)loab2saacox3llf0otnprbeyco0c(tasdersdba2arucmbrasnpmc3lpc0yhiw)eae.acpetukigrernbl0rp04.g2gxdb6ui2dr(ptnewnaeeiogfsblwhioabcap2io2kk2acy00uln,toCEsebosreC|SunellmccUstBpari|,enArk,20,379.8,18.99,2021-07-22 00:00:00,H0MQ8RB7HG
mmakz-omae.ontrac,2to3nscha.hpcaomkozieirih,irBSCouarpmoethaaH|yae|,HCI,5,104.7,20.94,2021-07-22 00:00:00,7R82BXZH06
toecoaa-rmkmzma.n,rlgat0eniotveglmnaeicetehvduensglduaaefyorrtais1m0ultrne8ay-rgaut1npofeilelrmntnuiooclanebmbylmgmng,tuellpStHsane|pehm,qTioin,378,6403.32,16.94,2021-07-22 00:00:00,10QSF5GBCW
omtckoemaa-razmn.,7pr/a0urtC-Le0HtntCueltRd76pnrfeN6u3ilywAary0elrSpSea06et6tlallBlGoumu1e2y0stiGraamTeRFH,thn|eSelsupmtlaHep,yTatayelrurNrl,3,98.28,32.76,2021-07-22 00:00:00,TS9B1PY03P
ometmrakac.ao-mzn,lesgralsvadeehodoiftecaeerarpzdhragiuotwsorcrytahhpwldoioatdsrvedxvelemrrmasabcaaeqefdmodpoeryleveoroearfrrrbsh7bgnrrjchearnear,yuetBa,EQRJVOAD,25,749.75,29.99,2021-07-22 00:00:00,B0BMH00VV3
mcmak.ot-noamzare,ocpias)a1noexdiapemlpe(erfaclutll0andavunpcsoplrsllysoiimagtswel,arcy|ydGrnCeo,DesciguilPu,27,76.51,2.83,2021-07-22 00:00:00,0PND9KB18Y
.maaonemorct-kazm,rcriuuuseme2ogtnnotsamsehnaniorsoiinzrairiiiwnciign1lrnggdgealehvoiceimoottrxe,HriomaSotruCapyaea||heB,lrslageiMOneci,27,267.03,9.89,2021-07-22 00:00:00,ZGHCJBL08J
mkn.aat-zomcremao,npioiyctouCizXnMnCCenHNinioredAtPmetVwy-clulersgnoIdPBhxToePl-alrooiIiwMGhaSdt-oriOaNIivlua&dyusHtneoaPlVr&inySetfgrieon7ltr-tIIorigebeU5srIiovlmtornalwIndVdw,teulhmteHanlpSsep|,OVXLM,15,434.85,28.99,2021-07-22 00:00:00,HTBR6037HB
oe-nczo.ataamrmmk,josovm/i/ppal/e3/8rrjagc/ve/hee2e/3yl3sigcpethrj13esgs8err[esrf2ern/vnreajxi30coep3/s3jbopr2enkax3co0rhsam3olt13nsjauopcpegnr]i3aujfesmoaavy3imj/rosd,ehClPe|slensCosa,OESYRN,17,118.15,6.95,2021-07-22 00:00:00,DB085B8PS2
aamanckzmo.eotmr-,bsdoderleoteseppereumntunicurtmu6vcobdpsslotna(anseas)eokhjtdctiwlpnewot/ebuiesculg3ilubaememihatcltgparbilnteslolemhgtegtaerlgnliilpateokeviproscblce6/meaiaoiopeb,aedCs|isVmiPAsc|ecsGoeroe,TNESOM,21,335.79,15.99,2021-07-22 00:00:00,BCM1M3V0B8
k-nmaoozartaemm.c,aarlno/te0gucahpsrculnpehegohuwenpgnashclrudicdoidigitksruhhfaubdyeaisvcasese1g0mitcaaaarblpsv1elkopnyaeenpeataryfdalsxrlorclebkpgipytloxfemdlellueoaoxrea,|eheellCPsCansos,DDEUEU,5,44.45,8.89,2021-07-22 00:00:00,NTXBS703XL
ooac-zanmar.tmkme,"wddpdeaasoahsnncwtaseeettclldrlrmsi0cddsccolsriiyehseucdare-lcea)eauippi6aper2fi)lorct2nelemto""oa0ailtlr1o(rirosr2eielg/7lptbraroi(vge.csxl",hneCP|Cseolessal,lcCayo,4,59.96,14.99,2021-07-22 00:00:00,Y0BTC787S9
metmcz-a.omanarok,nialiuaSpLPgafnxletarb)y(arpugeLraWCrtnesmpsnogliCrnDLeorBpaalorlgdlgddoaErtmudlryMaaDcdwgopnaMlglaernDanteeuDiiwTegoiSoiPneSa,SsiptPpgl|useeDo,nweoDtlupoPypStnw,6,59.94,9.99,2021-07-22 00:00:00,BL8066Y44P
nae.mc-maazokmort,baoioottdaaleDScnmooJcrd/ifltakocon/5gfoxipCMPbarkipeHlio8tIBiS6mxeclndotlrs6etSTAA7troGtOea/VrGEoiGa0sorefrcepeprSonl3fSo/knI,psenceraicaoosTEid|mrCrtl|,IYIWITL,8,159.6,19.95,2021-07-22 00:00:00,703XM0QVBI
z-mcm.oartnaekmao,"lnltsrcmterpaafoporilriintemfromcpoooroeopr1rac""cipeehoedwlpefecnorownehsrwhfol2leettter2rbpccu""oms.aenmoecagpistfll6nfuieorahoooeirattihxxp7ucgivosriis1tvnct",etPPrleeooh|cslCrrtseSncneo,nuAil,27,350.73,12.99,2021-07-22 00:00:00,BCM1M3V0B8
onatkazc-eamomrm.,eeesoaschhhhe4eswtpoedffiklstfkpcsaiiissteerttseghllsiaatsene-rezgttczwippteceek:ttieeibngeoepedidttesieewfntnetdtseshxebpkloutdesok-hpes,dBni|egdHmeo,enedstgNdBil,6,161.94,26.99,2021-07-22 00:00:00,9T69BT01F7
octoram-aezma.nmk,iapstrleyvcz-nprl2carrolta4neenlaycboa1akaeuigmi,eunC|ryakBdiBe|tyaSo,NRLTAYCRAULALE,2,56.1,28.05,2021-07-22 00:00:00,DB085B8PS2
#NAME?,wtrehotbceascaonhrbkrbiceclnedsielhtanrriurakolmobdoprepadlelhuanctttnsrpavscrhhftfuideotaeibshyataoiarnrlerbpoa4sioirncethpaerairs,oElecrati|saerCmcn,WBC,30,155.7,5.19,2021-07-22 00:00:00,H0MB2W815G
nct1mmrss-.bPooauiznopiac,poc2uenwseatiaie5fd-s&nrrtopat.aehsoccniv4.frliezkedii5()kcnnr,liatus|CteSPsppe,FnrrkaieissiuP,6,89.28,14.88,2021-07-22 00:00:00,SW70NYPBY7
comakamozmn-t.rea,)tnHOep(aiaieeeBchd-rdMPzAaKiSes9seTsipsyeira.5gHiC3arMv,auyn|taSg|yBraCrirHietaiHel,ITIG,23,655.09,28.48,2021-07-22 00:00:00,RPDW0R7BRN
rkn.maaemoamo-czt,msrpodyrluerddybgnnesaedag5enr'cnbrrpcunsmdtaeyosleroiovrtoneeuumteeealetdsesclymnra4fdoa.tabaul,yraeLlduliHSp|Hpoum|eessdouhon,'R.ESSREYMM,3,47.88,15.96,2021-07-22 00:00:00,76SR70BVM8
zoamroatc-menma.k,tgoeafihha1awlerdyw-lwrp0eb0afnh)sihiberpkrbsngsntgmiurudagi0ilvil4eoeppoop(at3ydrfnwke2athya+1htcastydlrsrn5geutkood8rtarocvb-rttoce,Ie|LiregihtmeomgmtnvHopn,dttigoLh,21,600.76,28.61,2021-07-22 00:00:00,BT025A0031
ao.-mtencmrozaakm,taretscmsykernmwrbrlienmethebtfonehfhnineiafiillodtiifart&latnliniuafumwebtluiawagnef-eahsfohordadtcnituonpceuiilcfwraearcfu,eerBi|t|atTmrasneuraCayetH,ynainMag,21,207.06,9.86,2021-07-22 00:00:00,2BJV0HG428
